Main Statistics

T;HMF;NMF;INMF;IRMF;HPC;NPC;INPC;IRPC;HCMP;NCMP
23;0.0;0.011412281623706355;0.005816618746733633;0.009027577067915836;0.9698368806076297;0.003906641954014445;0.0;0.0;0.0;0.0;0.0;0.0;
24;0.0;0.0;0.0;0.10410503284260941;0.771608399377193;0.0;0.0;0.0;0.0;0.0;0.0;0.12428656778019752;
25;0.0;0.0;0.199734358690547;0.0;0.4595244269623887;0.0;0.0;0.0;0.0;0.10716784784828964;0.14105118509753517;0.09252218140123947;
26;0.0;0.0;0.0;0.1336668810996971;0.5944294066801257;0.0;0.057843720594998246;0.0;0.0;0.09241978079054157;0.1216402108346375;0.0;
27;0.0;0.076491496389429;0.0;0.0;0.7175581228354294;0.05236900013044696;0.0;0.0;0.0;0.08367254841996212;0.0;0.0;
28;0.0;0.0;0.0;0.0;0.7028373572866528;0.0;0.05129464566575509;0.0;0.0;0.24586799704759202;0.0;0.0;
29;0.0;0.0;0.0;0.09446786709292374;0.8402152833131509;0.0;0.0;0.0;0.0;0.06531684959392542;0.0;0.0;
30;0.0;0.0;0.0;0.3149146871744487;0.6224247725619185;0.0;0.0;0.0;0.0;0.0;0.0;0.06266054026363274;
31;0.0;0.0;0.07153889617822456;0.22206127880230028;0.6583518326509401;0.04804799236853509;0.0;0.0;0.0;0.0;0.0;0.0;
32;0.0;0.0;0.0;0.0;0.8509498536866803;0.0496833821044399;0.0993667642088798;0.0;0.0;0.0;0.0;0.0;
33;0.0;0.0;0.0;0.10486588023483437;0.7772476679356362;0.0;0.045380221535415585;0.0;0.0;0.0725062302941139;0.0;0.0;
34;0.0;0.0;0.12124182446474945;0.1881711629844891;0.0;0.08143019487072727;0.08143019487072727;0.0;0.0;0.2602101207277614;0.0;0.2675165020815454;
35;0.0;0.0;0.0;0.6804706109236668;0.20174119332418264;0.0;0.11778819575215044;0.0;0.0;0.0;0.0;0.0;
36;0.0;0.0;0.08310948580511739;0.38696568617388494;0.38241631625238076;0.0;0.05581919980661713;0.0;0.0;0.0;0.0;0.09168931196199977;
37;0.0;0.0;0.08899689208426188;0.41437801087453074;0.20475318370143553;0.0;0.0;0.0;0.0;0.09550290147759365;0.0;0.19636901186217826;
38;0.0;0.0;0.08645785933006067;0.13418534413441613;0.3978233742607576;0.0;0.0;0.0;0.0;0.0;0.0;0.3815334222747657;
39;0.0;0.0;0.07433753496366094;0.0;0.0;0.0;0.0;0.0;0.0;0.1595437798209842;0.0;0.08201178683443963;
40;0.0;0.0;0.1594235908450441;0.08247682576787506;0.0;0.07138292486559901;0.0;0.0;0.0;0.05702601942272728;0.0;0.0586272401739626;0.0;0.0;0.14276584973119802;0.07138292486559901;0.07138292486559901;0.0;0.14276584973119802;0.0;0.07138292486559901;0.07138292486559901;0.0;0.0;
41;0.0;0.0;0.10604024022140385;0.08228891066967416;0.0;0.07122028609754386;0.0;0.0;0.0;0.1706882742310274;0.0;0.0;0.0;0.0;0.2848811443901754;0.0;0.0;0.07122028609754386;0.0;0.1424405721950877;0.0;0.0;0.07122028609754386;0.0;
42;0.0;0.0;0.04825138378450015;0.22466304121759925;0.0;0.0;0.0;0.0;0.0;0.15533622727069066;0.0;0.05323262606616679;0.1296291804152608;0.0;0.0;0.1296291804152608;0.0;0.0;0.1296291804152608;0.0648145902076304;0.0;0.0;0.0;0.0648145902076304;
43;0.0;0.0;0.0;0.36051038197264257;0.0;0.060087654386194865;0.0;0.0;0.0;0.0;0.0;0.09870072855160365;0.060087654386194865;0.060087654386194865;0.0;0.0;0.0;0.060087654386194865;0.0;0.12017530877238973;0.060087654386194865;0.0;0.060087654386194865;0.060087654386194865;
44;0.0;0.0;0.0;0.4912205748010113;0.0;0.02729120861422793;0.0;0.0;0.0;0.0;0.0;0.04482887875711399;0.0;0.0;0.10916483445691172;0.05458241722845586;0.0;0.05458241722845586;0.0;0.0;0.10916483445691172;0.0;0.10916483445691172;0.0;
45;0.0;0.0;0.04357984087537754;0.3512215635245256;0.0;0.04203847833880337;0.0;0.0;0.0;0.04676569206023312;0.0;0.048078815391139895;0.0;0.05853945122624005;0.0;0.17561835367872014;0.0;0.0;0.0;0.05853945122624005;0.0;0.05853945122624005;0.05853945122624005;0.05853945122624005;
46;0.0;0.0;0.0;0.48544108996061536;0.0;0.03873567165654092;0.0;0.0;0.0;0.0;0.0;0.044301441922259016;0.0;0.0;0.0;0.0;0.0539402245575731;0.1078804491151462;0.1618206736727193;0.0;0.1078804491151462;0.0;0.0;0.0;
47;0.0;0.0;0.0;0.0;0.0;0.12470228376699513;0.0;0.0;0.0;0.0;0.0;0.04754008166650468;0.0;0.0;0.0;0.05788350377119885;0.0;0.1157670075423977;0.0;0.1157670075423977;0.0;0.1157670075423977;0.0;0.05788350377119885;
48;0.0;0.0;0.1603599524179374;0.0;0.0;0.20625097141927395;0.0;0.0;0.0;0.0;0.0;0.05897158252964974;0.07180218670414237;0.0;0.0;0.0;0.21540656011242712;0.07180218670414237;0.07180218670414237;0.0;0.0;0.0;0.0;0.14360437340828475;
49;0.0;0.0;0.10477591770763173;0.0;0.0;0.10107012918142882;0.0;0.0;0.0;0.0;0.0;0.23118496551228404;0.0;0.0;0.0;0.0;0.14074224689966386;0.14074224689966386;0.0;0.07037112344983193;0.0;0.07037112344983193;0.07037112344983193;0.07037112344983193;
50;0.0;0.0;0.15918060880793733;0.0;0.0;0.15355059681071023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14254825623193554;0.0;0.0;0.07127412811596777;0.0;0.0;0.0;0.14254825623193554;0.14254825623193554;0.0;0.07127412811596777;
51;0.0;0.0;0.2630347568076358;0.0;0.0;0.15223893485105913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14133057861297765;0.0;0.0;0.0;0.0;0.0;0.231399861808861;0.07066528930648883;0.14133057861297765;
52;0.0;0.0;0.21499969519584894;0.0;0.0;0.20739543439789399;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07220060880078213;0.07220060880078213;0.0;0.07220060880078213;0.07220060880078213;0.07220060880078213;0.0;0.07220060880078213;0.0;0.07220060880078213;0.07220060880078213;
53;0.0;0.0;0.10791013600639217;0.0;0.0;0.3122804827131721;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07247617266005447;0.0;0.0;0.2174285179801634;0.14495234532010895;0.07247617266005447;0.07247617266005447;0.0;0.0;0.0;0.0;
54;0.0;0.0;0.150208782374064;0.0;0.0;0.3055796994502777;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06725693587458323;0.0;0.06725693587458323;0.0;0.13451387174916646;0.13451387174916646;0.0;0.0;0.07341296705357574;0.0;0.06725693587458323;
55;0.0;0.0;0.20227472760589724;0.0;0.0;0.24690054532604833;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06792734503579019;0.06792734503579019;0.20378203510737056;0.0;0.0;0.06792734503579019;0.06792734503579019;0.0;0.0;0.0;0.07533331181752312;
56;0.0;0.0;0.25440229356874944;0.0;0.0;0.18631709188120174;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1366922903532276;0.1366922903532276;0.0;0.0;0.0;0.0683461451766138;0.0;0.14920374349036594;0.0683461451766138;0.0;
57;0.0;0.0;0.25600378323720063;0.0;0.0;0.18748997791740007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06877639147606092;0.20632917442818274;0.06877639147606092;0.13755278295212184;0.0;0.0;0.0;0.0;0.07507149851297287;0.0;0.0;
58;0.0;0.0;0.0483492506092014;0.0;0.0;0.41311238126313005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12989210336753357;0.0;0.0;0.0;0.0;0.0;0.12989210336753357;0.14178113500178074;0.0;0.0;
59;0.0;0.0;0.0;0.0;0.0;0.5228787085742929;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05715982256444497;0.0;0.11431964512888994;0.24848200116792726;0.05715982256444497;0.0;0.0;0.0;0.0;0.0;0.0;
60;0.0;0.0;0.13703437455541648;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.061358011139025434;0.2667321330173737;0.18407403341707632;0.0;0.0;0.0;0.0;0.0;0.0;
61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07118881732879026;0.0;0.0;0.0;0.14237763465758052;0.0;0.14237763465758052;0.07770473384168106;0.0;0.0;
62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.37075806168186054;0.0;0.37075806168186054;0.0;0.0;0.12358602056062018;0.0;0.0;0.13489785607565882;0.0;0.0;
63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12099063875757911;0.24198127751515822;0.26298188738403905;0.0;0.24198127751515822;0.0;0.0;0.13206491882806545;0.0;0.0;
64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12365852000909884;0.12365852000909884;0.12365852000909884;0.13439035993630807;0.0;0.37097556002729654;0.0;0.12365852000909884;0.0;0.0;0.0;
65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5096178386812391;0.0;0.23446096777858266;0.0;0.0;0.2559211935401782;0.0;0.0;
66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2418424659528612;0.0;0.0;0.2418424659528612;0.0;0.1209212329764306;0.2639783206636148;0.0;0.0;
67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.488814690862114;0.0;0.0;0.0;0.0;0.1222036727155285;0.266777963706829;0.0;0.0;
68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1222036727155285;0.3666110181465855;0.244407345431057;0.0;0.0;0.0;0.0;0.0;0.266777963706829;0.0;0.0;
69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09573957320151757;0.0;0.19147914640303515;0.0;0.0;0.0;0.0;0.09573957320151757;0.0;0.0;0.0;
70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.125;0.25;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;
71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3635670152471565;0.242378010164771;0.1211890050823855;0.0;0.0;0.0;0.0;0.2728659695056869;0.0;0.0;0.0;
72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3635670152471565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
80;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
90;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
100;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
108;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
109;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
110;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
113;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
114;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
117;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
118;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
119;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
120;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09619047619047619;0.08761904761904762;0.07523809523809524;0.06952380952380953;0.07428571428571429;0.08190476190476191;0.08476190476190476;0.06666666666666667;0.08476190476190476;0.09238095238095238;0.09523809523809523;0.09142857142857143;
121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09285744748338973;0.08272734264239365;0.07969978070295494;0.12070237344017123;0.06883162878891563;0.07154866676742545;0.08694521531231449;0.07154866676742545;0.07969978070295494;0.08875657396465436;0.0896622532908243;0.06702027013657574;
122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08396932147063801;0.07498049175121511;0.08841432243538543;0.14874357486519169;0.07559903474830977;0.07559903474830977;0.08999885089084496;0.06749913816813373;0.06749913816813373;0.06569916115031682;0.08819887387302806;0.07379905773049288;
123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06887882715146526;0.07013099866203602;0.11120499622156016;0.14087556496026682;0.0725549775153143;0.08419960353629068;0.08240812260998662;0.08867830585205082;0.07325681603975878;0.06270183242064199;0.07972090122053054;0.06538905381009807;
124;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08070340962065807;0.08080582364087657;0.1062194077978065;0.13273462645965203;0.06261306509214555;0.07155778867673777;0.08944723584592222;0.07155778867673777;0.08253170929157636;0.06440200980906399;0.08050251226133;0.0769246228274931;
125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08353725698290648;0.07729087255220622;0.0;0.14271492717205186;0.06267503300434102;0.07341932437651377;0.07700075483390469;0.07968682767694787;0.07698065943215635;0.07252396676216603;0.08953576143477289;0.06894253630477512;
126;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08937548621341053;0.08208787551322266;0.0;0.15852180819267103;0.06740089437803302;0.07908371607022541;0.10235852057800081;0.08627314480388226;0.09045797730622111;0.08447578762046805;0.08447578762046805;0.07548900170339698;
127;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10775917066857302;0.07754570886624816;0.0;0.14767702214914216;0.08444111223573096;0.08623773164500184;0.08756817973167756;0.07994956371255378;0.09795591689976549;0.07096646666619942;0.0826444928264601;0.07725463459864748;
128;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0994476448398629;0.08293722779063994;0.0;0.15572679737203435;0.07095051483325814;0.08262591600835126;0.09676412734344723;0.07903348487755336;0.10170058678108891;0.0781353770948539;0.07454294596405601;0.0781353770948539;
129;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09030570363649294;0.07397652011475309;0.0;0.14595456409903404;0.07819267498994985;0.09886430171143083;0.08979552230492743;0.08628157240270327;0.08669736312986501;0.09983779228530754;0.06920501119800158;0.08088897412753432;
130;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0935626794152711;0.0773437513680183;0.0;0.12855110134333192;0.07879508782012504;0.0782022293266447;0.09585323606956331;0.09958908950333056;0.09655978639276185;0.09234810325823598;0.07778318645113828;0.08141174905157887;
131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0867698473381111;0.07629376241645842;0.0;0.08016769764591636;0.08890522877271259;0.0744590785321205;0.10054606839397577;0.1119861515102414;0.08193720217913227;0.08978991353971137;0.1350862634814197;0.07405878619020032;
132;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08791413361121497;0.08418739017453973;0.0;0.07090165552608695;0.09721624261926078;0.08571632587579373;0.0961335343294784;0.1168587283771563;0.06950881315823053;0.07424716217930452;0.1379158155987135;0.07940019855022064;
133;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08764144917916633;0.0754489253373365;0.0;0.07337613563624079;0.10038262024373742;0.09070937265154964;0.08415646155972974;0.10562108971037701;0.08993425421579077;0.06507391635965404;0.14792825468922796;0.07972752041718975;
134;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09111783931271837;0.07963010935429674;0.0;0.07660973648977278;0.10804742383911443;0.08578698873956644;0.08768486420043563;0.0846606839079739;0.09758595139651331;0.0612723698106709;0.14811739395307102;0.07948663899586639;
135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09640538850850439;0.07016260142243494;0.0;0.07489211882193128;0.11316996891358687;0.09248631457409746;0.078537826419872;0.08725222866781455;0.09576091492032306;0.07152922929466392;0.1471553634820112;0.07264804497476034;
136;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09472912968673357;0.08367430129668291;0.0;0.07233381144204823;0.11185369214366159;0.07954727071682942;0.07541243907107559;0.08774903107704016;0.08417799793941973;0.08164546712808192;0.15228686988976894;0.07658998960865794;
137;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09420315685883476;0.09184478464582817;0.0;0.06947995248046142;0.10658463641389332;0.08199157846103679;0.07319806270621107;0.08034578778448;0.0809493126834175;0.08998538277349886;0.15472670477592693;0.07669064041641115;
