Main Statistics

T;HLO;F1stLO;F2ndLO;S1stLO;S2ndLO;HSUI;F2ndSUI;F3rdSUI;S2ndSUI;S3rdSUI;SB2ndSUI
20;2215.173528070627;1349.246408539253;2875.0141674474003;2322.5618948095876;820.4054533612604;344.3728433013574;
21;2345.825556253653;1440.7655223162496;3071.8996832219077;2467.2977330072413;879.2211746203383;372.6391259970905;
22;2491.731306499606;1540.2850538667076;3249.174008268876;2619.186287631205;940.9115493434609;395.8320884241544;
23;2639.1504945247493;1638.5507862081308;3415.2554370246776;2752.3733365535463;1008.4038074334243;421.0393632287177;
24;2778.4495537443986;1730.485042559466;3608.9221227387293;2882.257255967339;1073.3797044526225;447.71308660352963;
25;2897.166872556625;1816.0539217441942;3772.7912878613197;3041.837599091721;1134.6937995077956;477.00410627381734;
26;3026.430449137426;1910.429733631691;3926.5612186059143;3185.680040892389;1197.9967207419004;506.5460534730697;
27;3154.586461534693;2005.3473488642148;4087.3736253669263;3356.56281919793;1259.617341596441;539.5627708276899;
28;3261.1309602042807;2095.6375540182385;4245.34353443957;3480.0627906371146;1324.4585569829846;567.5645859063353;
29;3401.5331126518226;2199.667025979804;4393.172533560033;3617.8954529538228;1396.4330042799652;598.9205893456791;
30;3526.0415421032467;2288.437815066242;4549.085490240603;3746.9994358517856;1470.425995763921;627.4604261304175;
31;3666.77958009236;2387.969532492102;4685.5122790724845;3903.968715450559;1533.0257041145205;656.8680335346932;
32;3813.191274911158;2479.1094863410435;4812.432580075904;4101.767533172227;1602.2335975288986;684.9842960736693;
33;3955.680669303045;2576.676145376813;4947.89584539397;4305.988432695119;1674.283615894581;717.1941959562607;
34;4091.9874203637273;2674.871379501861;5063.541978528847;4455.1521168400395;1739.517207572253;746.2866159875871;
35;4236.6607096773205;2775.2309290875105;5191.88040799814;4617.530389198482;1804.879027659695;778.046203784955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
36;4333.537365001873;2878.824670537305;5301.541708173778;4730.456842424538;1871.6789941503037;805.7587470073563;31.291639605818826;21.80103120813167;44.271677710475565;43.73843318642454;24.875027892050436;39.625553499057034;35.45363185403011;30.712942049452067;37.01248342636639;22.798604170234636;47.298810738094964;29.501832671555025;24.94908291617312;28.28436872029345;32.27347109637163;10.664152490674148;18.385863738252148;6.11269396394442;29.005148047640947;5.767751788996603;
37;4439.784745844381;2960.0037809507085;5410.768354935689;4848.8207361639725;1927.3905256904743;829.7870558274886;80.80321214848146;55.88691529416733;104.86242585203067;87.84349737702328;60.68347400078042;89.12490441441045;77.18138972596363;78.4756553092756;89.44954186351902;61.456429795221524;98.76934341278098;68.36131619668869;60.1902644081272;71.81868921979712;77.59545379285873;23.995418488178725;43.38609580776358;15.604623949866486;67.58153476127768;15.151753232995517;
38;4535.549174433057;3031.0356622845115;5510.107702450205;4965.256122650159;1988.6874484337038;855.1700406754691;149.82330399170655;108.19476087835001;185.76835890558317;145.7812513056731;112.17646844746557;147.4772819436845;129.55238812281152;128.26319630186828;147.28632160718985;109.76231355452397;164.48912946877135;119.07092014648286;102.70365745522821;125.33700565532902;129.66274181152016;42.435900963137705;73.46789594679807;26.37690120178176;122.56461312456395;25.233121860474483;
39;4612.701430037522;3104.563003547418;5604.770942165797;5059.15252568884;2045.4258480446629;877.5935895554576;212.63396409184384;158.6154363765364;263.03773856050367;200.386927289266;166.2881515364946;223.21953905746193;185.39458472125347;195.62935517898205;219.71590886289565;168.59589632520624;249.8398550920577;170.05218961794463;140.11126917220088;171.74383956678366;187.53839302888304;62.25308191373041;106.27719011916801;37.773711541428156;184.44926558793094;37.199417097996175;
40;4691.0178760835415;3176.196749431752;5689.640139708074;5163.09273507303;2097.5506785079106;892.4740563172529;278.8903077689578;225.2023369701947;373.4575056216312;263.09857296228506;215.81829354725647;315.89213527383816;255.09960893061233;256.411852270044;314.55005489447103;237.92141079698115;338.169861634168;235.14230614431523;189.86866268163607;234.97663496490964;263.0841721016495;83.26466416110873;144.46969258830612;51.85774214829353;238.67217462822975;51.25480561375193;
41;4766.795311901364;3246.4429803118537;5770.027287545831;5246.973244269709;2149.88003394894;907.9595580788083;372.7726136392838;293.9760894023594;459.31517487253313;342.33242280377624;273.3761755776796;422.1941127781116;335.0188448444164;328.3115431301122;417.81426206332713;305.6532017591622;423.17027513675885;306.78482649809985;247.80436905954954;296.6005757512514;332.30521045566434;107.8909407012977;184.78440035830863;66.04871731951293;306.7055857056749;63.201442565646715;
42;4831.233153869055;3307.6801146845787;5846.857815747645;5335.282606824063;2192.6768969892637;918.9234678833022;462.6960053403561;367.2297868482113;573.0417976836324;431.9135838013092;326.53119291376527;508.19081956864136;415.71471425256635;408.8958500918382;512.3418569046394;369.19376108815436;539.019534250519;381.4469553550407;303.2696578389357;381.14267856484616;416.6468457403074;133.01252989163197;236.96778134613382;81.74014718275822;374.0178322465933;76.96884201378666;
43;4899.430479332015;3368.276084041594;5911.739826056801;5388.834568425413;2237.072163639273;918.9234678833022;542.7908218421;442.9459527150723;679.0259038007814;526.4044049624376;386.6720556834327;617.9966518970002;503.22977883487295;486.058654912818;622.7822507720728;429.8367504898083;648.7265619153826;457.07201256808696;366.7158036798562;445.9069312033419;504.3673463269712;158.29699433192002;295.2273165893384;98.9199219603994;438.83172046912654;91.12158927294858;
44;4941.98937220207;3426.273565829438;5970.175923949907;5459.497982846073;2275.9629928819277;918.9234678833022;643.7871978217797;531.6981749745385;799.0544079565981;611.3993906594429;455.1439597074747;728.4305532636602;609.2185205742354;569.5784665093613;749.405762154011;512.4349000621186;777.3426760516676;553.6167600535821;440.1634615005113;537.4590176539424;590.2026282638112;190.2746814914588;348.4151016084745;116.18403527966927;520.1112662387898;106.35429909851928;
45;4987.680881495352;3471.1648704222707;6019.14432704314;5520.888148444747;2305.5949236559286;918.9234678833022;756.7314882042327;616.2982869083293;901.1602079649656;712.5058386848368;533.7230701770111;856.3476517764796;699.7837283924807;658.7081319175592;855.1365976893535;606.0167739979748;913.0863152230661;637.6951301088535;512.618184308979;617.1543829219296;680.3391679070253;219.12876233508476;403.2516673109797;134.61754699513074;593.073624717831;123.38524098081108;
46;5038.530943641001;3517.201120794783;6068.749655008602;5565.365840178272;2335.2256479052567;918.9234678833022;847.880055150365;711.0959894434435;1016.2290625931566;808.617856638471;611.5315684850445;999.6972163995199;806.2448992809783;751.4760128286798;963.6837006538894;683.6587366465593;1028.3951819196661;718.3624688096679;579.7635803188098;688.5237285136074;769.7235881878837;255.96274401090488;463.60746469854394;154.10080232433532;677.7299092858992;140.09960079786532;
47;5084.701927369071;3555.007849488988;6116.5252434449185;5611.514098465454;2365.7018873674647;918.9234678833022;935.0816794026771;799.979798637255;1133.7875724959054;931.630655910886;693.4974942547573;1125.4359829513064;883.7492266213071;861.6901799836102;1072.248007202252;757.1774947048754;1132.131057269212;810.1657929304611;651.6671187018001;778.3863093721611;869.2740040246724;291.38551555820266;530.0211018951526;172.79942975364665;777.5058874636096;156.63294596407857;
48;5118.733146826367;3589.7629613321724;6160.946396731396;5657.19141674333;2388.680922692429;918.9234678833022;1025.3907440575306;880.8209140486659;1249.1778106262525;1049.2136816216464;787.398332508481;1242.2756584234592;986.2512996021521;964.6499069830637;1182.1814994323524;851.9312883125469;1252.4922306125286;924.0969695028596;741.7026337473031;890.606215051714;984.9212317603457;320.4305243184849;592.9142488856137;193.37161183735412;874.1355310173805;177.05739529789838;
49;5151.279210231549;3627.6338067575766;6196.023942683217;5712.7319741024985;2412.308682340447;918.9234678833022;1137.1205274075517;966.1809409843131;1366.8130801006698;1184.924720199767;858.848755537543;1370.8108512714505;1080.7744447844884;1080.8758120100017;1298.7441367519182;919.7720304574815;1364.7143664558007;1023.7695829468538;826.3434130972886;999.8213784937867;1096.8309256816017;355.1974204562952;655.7716641658625;212.71797383375463;958.1637019007667;198.5717119460244;
50;5187.678293548956;3657.6735653166174;6227.0986609237;5779.334754601718;2430.5385827090486;918.9234678833022;1255.7599429303334;1063.9934376218205;1498.5272509437145;1290.255970898112;956.512289394195;1514.6340006737498;1210.711456696435;1194.5361362181573;1433.9509544811765;1008.8041915160951;1484.6417670081432;1129.309488200765;910.4404740092381;1098.8954115502233;1183.4905747419061;395.0363821587362;723.6572349010885;234.13456062862014;1053.9421568075763;223.77893351088179;
51;5216.295822088609;3687.7362402524923;6260.704144249737;5833.722606965318;2447.047439468321;918.9234678833022;1374.660538852232;1166.7159812475677;1649.6545195407214;1403.990005030296;1042.5429901141285;1665.4296539283139;1322.4553949902677;1329.9128158183737;1558.71202226147;1092.222678878843;1603.2692787674946;1231.0011286625966;997.1036049643458;1198.7385970978241;1292.1055115180334;430.6681736557994;797.1839478200656;256.6345151786566;1162.6622930407307;245.17966838077317;
52;5244.824156801705;3712.3869231891754;6285.065835022116;5894.819776045834;2459.8057677175984;918.9234678833022;1492.5640157358193;1258.7999708882335;1822.3734227249613;1524.5605009880987;1136.5514159535685;1813.3911932711414;1416.6088232778989;1434.2506134708974;1685.2126957008206;1186.790274322328;1750.8622956323263;1353.8778037395482;1078.4965525530513;1298.9113031955899;1391.2452360987502;472.1142587744742;868.5457644803992;280.7110695127122;1291.406014727917;269.54016006707684;
53;5272.5638249629155;3734.5461924006845;6308.162762072809;5938.450034492361;2468.7162763815013;918.9234678833022;1607.0883122426212;1378.1943758225539;1955.9656746802655;1639.6216959051967;1221.1059009185012;1954.2590686771027;1524.956841280055;1550.8606154476454;1824.645744904468;1300.7607727337684;1905.5079767671104;1476.0725137399065;1169.4109383612777;1397.2637705186924;1493.020504464948;508.82578867154956;922.8526149085423;302.6461868356069;1381.2604867874873;289.8160738656821;
54;5299.069295553064;3754.810274478755;6330.020182084207;5984.042838844243;2468.7162763815013;918.9234678833022;1708.9704685688214;1480.1671546880991;2088.6317578098524;1779.5954067867833;1316.732074856349;2110.85798415058;1644.5447066354766;1661.3612598571206;1983.9274363843538;1383.1044213483935;2027.0337093322541;1577.3037597353416;1255.3527223165797;1498.9236615994093;1594.0489659642647;546.9393618036858;996.5352828910518;328.9539032974126;1497.884114545972;316.0203577724958;
55;5319.736892492862;3770.8523568280193;6352.537861453117;6038.004166006046;2468.7162763815013;918.9234678833022;1821.4171542795816;1598.4023757249452;2206.495571881265;1896.0985524505306;1413.3737366996177;2242.6419975700433;1781.6945862110097;1774.217341277176;2102.484967841542;1487.7909293977457;2164.1180260847423;1678.819589474724;1342.100541216414;1601.2118798384502;1702.5490378105774;589.2770206685628;1060.821663349861;355.9610051899843;1606.0430942190117;339.5822320721955;
56;5338.342811923474;3785.43524715116;6375.378236335111;6083.518934447461;2468.7162763815013;918.9234678833022;1943.9525291011896;1713.2468372053988;2362.437508015147;2032.9461741586467;1501.147561113912;2365.8325294790047;1910.1352826035968;1888.4519951729749;2226.919406824619;1580.7178070691082;2296.131967056518;1805.8980654301763;1457.0336961908515;1711.5542841966308;1814.1608786193517;634.3218964266524;1138.2520202237358;382.3190181072305;1708.8472875005646;362.5774878467861;
57;5357.489789347101;3796.4449214986244;6393.160276357561;6137.8880779816745;2468.7162763815013;918.9234678833022;2069.1456105399516;1820.5555037055985;2490.710894042639;2159.6927384966834;1610.4979091460793;2480.9958593264055;2037.5498844389006;1989.0542632109036;2337.9099307112538;1666.548017997015;2437.3725595477417;1895.1244102943967;1563.737834135203;1836.6781408484867;1929.0572784084454;680.3525369473261;1204.3423109325086;407.71507492098465;1815.2862692940032;391.33434923860455;
58;5377.096455503533;3806.9950580485915;6410.142523927236;6190.703781261214;2468.7162763815013;918.9234678833022;2192.567061842574;1929.1236200018118;2633.5049361866386;2289.2987123100365;1712.2096979925202;2632.1986120063234;2153.062668841514;2098.5706826688247;2466.2758532032612;1756.8206514606602;2561.5052955217634;1999.509592889629;1656.144873547245;1951.1807518349756;2074.1601451404817;734.9238531732083;1279.0073364596;430.8919627834111;1950.4360399825457;418.1391442850154;
59;5395.009353749904;3813.8490262255755;6425.426337792252;6233.710455709936;2468.7162763815013;918.9234678833022;2306.823270151756;2046.9917326428233;2808.3968030181586;2415.6449926917426;1793.433288453361;2783.0401607509916;2280.689251121152;2203.1884993511676;2587.883848910854;1860.2797117446762;2696.1224330101168;2122.701006947633;1755.1809456967412;2063.5827118743214;2195.527499159897;814.2801690469072;1365.3237072338977;452.8877341739701;2061.461016569677;442.63938936668103;
60;5408.936962931735;3813.8490262255755;6440.353835862834;6283.149260927001;2468.7162763815013;918.9234678833022;2448.556787039748;2150.596013982739;2951.4871701197385;2534.9354049759254;1896.9851455551316;2910.331990389526;2393.899353732037;2334.427585820671;2726.757192363828;1972.177909483446;2825.7939838380726;2222.1174896242746;1849.3818694327585;2197.8163985671335;2292.3507061349446;902.225615346051;1436.394819912218;482.49312808344996;2170.665244931499;475.7974073558544;
61;5421.780963789265;3813.8490262255755;6455.5863873720655;6336.897068634407;2468.7162763815013;918.9234678833022;2587.343033571497;2247.8813810069046;3082.8014302966617;2642.598479245255;2023.663670926587;3034.2187508928046;2514.8281641805033;2463.427417923554;2868.914147344133;2081.634703584452;2966.3305525372584;2340.5552984050655;1965.4503593784639;2289.611597821904;2433.5987370085404;980.7165895722534;1506.6503484954321;512.6463191055144;2276.734085112677;504.0578106433483;
62;5431.993207664091;3813.8490262255755;6467.733150274359;6389.898972782546;2468.7162763815013;918.9234678833022;2710.5033718195564;2348.979409782439;3232.9460050401394;2764.814308654153;2125.528218037445;3170.8436499248187;2639.821978751391;2586.8136104492573;3009.143485168334;2197.8056592583903;3092.568727909563;2455.95396208929;2060.74884510671;2405.7947447666565;2552.9562215292644;1046.8527510456515;1574.015164659351;537.0946999713756;2377.897628646622;534.7352108333451;
63;5438.8744391558175;3813.8490262255755;6479.696598134868;6437.557950837218;2468.7162763815013;918.9234678833022;2831.076835674165;2456.100171629978;3379.159734768633;2865.1084284182057;2241.0584710943217;3322.2085003557963;2761.2006992472952;2699.535747376855;3138.2435606589484;2303.163954984887;3238.6234715193063;2567.598065556111;2167.8179864656336;2511.5807311966405;2660.6130192665014;1106.1416844652945;1675.1911137580787;566.361276492278;2488.1002472015143;562.442729185837;
64;5444.360021381309;3813.8490262255755;6487.155108409088;6493.470605664598;2468.7162763815013;918.9234678833022;2971.7018256322735;2561.4961651970434;3516.215088477069;2950.3064885697045;2332.5516995123785;3452.6452956300086;2862.8460331177303;2824.6176747520976;3273.529342465888;2386.160988970776;3342.557057785596;2694.086034646091;2268.0436286107756;2627.4511530984078;2783.323996352793;1149.2051435289204;1759.2883251641917;601.7912998922872;2592.008682401461;592.9973287260423;
65;5451.640124988448;3813.8490262255755;6494.717034879201;6534.126282603978;2468.7162763815013;918.9234678833022;3110.001565870459;2677.0281027845786;3658.986360973904;3066.2434245469913;2448.6296121120886;3586.646810063257;2964.29715751947;2946.8133599198354;3420.1676100172695;2487.5520637652207;3486.4162400130995;2804.129452382817;2378.7146649159504;2735.3653679700715;2916.9670667617415;1223.9229897912603;1837.47337264597;636.8099940577773;2702.30227260562;622.2498800750211;
66;5458.742236212271;3813.8490262255755;6502.655914180189;6585.462093309859;2468.7162763815013;918.9234678833022;3214.6765038997783;2789.3284536219435;3805.304010441448;3202.2226784638833;2558.795491688969;3730.0882523749515;3093.372526506882;3061.2450907418397;3569.1564111595308;2589.010704548188;3605.3801435373152;2939.2305567790177;2492.0517645559385;2843.4470561425087;3032.8542443427414;1284.3845628528481;1911.5646479462687;668.223784946578;2809.6824936296757;655.3323969970514;
67;5465.935200527675;3813.8490262255755;6509.821943251289;6630.127997416065;2468.7162763815013;918.9234678833022;3347.274738678083;2909.879276143265;3938.346520928658;3317.626736705744;2653.7566608491866;3858.34080916694;3231.795297493101;3182.100415256624;3689.3781706512964;2693.7617238450143;3755.854179230086;3057.9123434308267;2588.4267565770715;2964.371779503094;3153.18352776402;1343.5215791579662;2001.9117763618574;705.3369234572111;2931.2126753654825;683.0844340218871;
68;5469.980929528751;0.0;6516.654255382429;6668.435001544614;2468.7162763815013;918.9234678833022;3473.2322986970357;3014.705335059715;4058.947131418671;3444.1266473881974;2746.3301660728034;3992.6672153992213;3342.386505314568;3281.5019180898216;3830.9375703266924;2814.014588685711;3889.277014425229;3175.3141536199855;2683.33862776584;3079.3186547848054;3268.1997890121324;1407.9834938602469;2082.959440374791;743.0085750466476;3049.3229225796586;712.1543837772849;
69;5476.974057967574;0.0;6520.9630155352825;6707.222702498023;2468.7162763815013;918.9234678833022;3618.6819766488593;3136.566477057261;4197.132915924601;3560.3997693150127;2854.9416805019637;4148.759113024536;3471.0541464675243;3395.2579574926335;3945.902424420304;2912.04458212957;3998.0204734845875;3296.441932643932;2785.580585760073;3189.3588023569805;3382.63965012348;1470.213641228053;2161.4340936120425;782.2735297448154;3144.26544344181;746.7856725527421;
70;5483.097211980641;0.0;6524.704567367309;6747.827988899209;0.0;918.9234678833022;3737.956835573388;3257.1160769271714;4317.210129554862;3671.4857488999073;2957.5200930342544;4281.201754417064;3563.748606480751;3511.761418776841;4072.341110142481;3033.47975063289;4105.723416211022;3390.8432648448347;2880.414394993636;3277.311145196966;3468.506657737552;1528.0081843686448;2228.901888235934;813.0784322706942;3247.171977746806;775.9885305549207;
71;5489.901381761559;0.0;6527.322848710911;6783.907251063528;0.0;0.0;3816.9600290215053;3356.4549316932885;4424.449746268387;3795.5852700558507;3044.159011097887;4387.199058773295;3658.831162878042;3581.792974808409;4188.743965076762;3130.7545748042685;4199.689425716174;3467.365000785181;2974.0884311045565;3361.065118068053;3557.0520574794728;1575.0040198391807;2292.6930269440227;839.844479003733;3366.610171316705;798.5627552289385;
72;5496.045932039619;0.0;0.0;6827.243656967618;0.0;0.0;3889.316753950724;3448.7713179584716;4514.844216155332;3910.743902158595;3122.2519765094717;4483.474830461885;3747.801725945356;3666.958885996457;4285.112798851873;3225.22510315427;4301.129597199566;3547.941422610502;3039.20780372091;3442.0340422778754;3644.147524353222;1628.5299813420736;2356.830913191271;862.1996111054746;3453.8126095202206;819.9639676669163;
73;5503.104609928986;0.0;0.0;6864.3877329873085;0.0;0.0;3974.0112032167913;3536.84160349092;4591.987601988989;4003.9014391783176;3203.8568225975846;4571.783389125005;3827.449435712223;3753.726965794329;4394.676493578086;3300.6945258188484;4391.536803276717;3628.8512467985233;3111.8702078059505;3517.5581904589535;3733.0613411744816;1661.2245001836177;2407.463191791102;881.3597240358721;3531.380324989299;833.3592550611685;
74;5510.239879108537;0.0;0.0;6899.765314234433;0.0;0.0;4047.7805578672687;3607.766859965086;4684.673495152376;4082.294940191368;3274.719237693129;4667.7066296329685;3908.4879047459176;3831.8977078374264;4477.562160175973;3373.0258578310886;4469.870797583537;3702.1755933665813;3181.451126963428;3601.71991689505;3806.737935968624;1696.1096701663666;2453.328681741549;900.0720702413894;3619.915069803498;844.5187297202461;
75;5517.173018577947;0.0;0.0;6935.462411972784;0.0;0.0;4141.70343802482;3673.3166811142437;4757.568668616214;4148.2700990948615;3338.7759081329336;4750.299010844249;3974.4008155228316;3903.204041039992;4565.888474349264;3451.1939586233834;4535.236492135962;3775.6712705284726;3242.1982218205544;3652.965801411341;3873.263845737041;1731.450917860398;2505.3448363714538;910.0260332891997;3691.756535263704;844.5187297202461;
76;5523.933930146669;0.0;0.0;6968.165207469216;0.0;0.0;4204.606735864751;3746.343659721468;4821.258734125496;4225.83289919119;3399.750494250069;4820.002111585193;4042.453743679669;3961.7859743138447;4647.569713063697;3517.1787159142564;4599.256423803511;3835.3665271319333;3305.5850037896525;3710.22276598566;3941.3829195986095;1762.8703633946516;2546.572881116971;910.0260332891997;3755.9670903809338;844.5187297202461;
77;5530.049892825969;0.0;0.0;6998.7600804536405;0.0;0.0;4259.196697179683;3807.1666112193234;4890.221642765002;4297.771095513129;3460.1295690573584;4887.418801710172;4101.407611896885;4028.1764416225305;4716.775633817202;3582.7661414687077;4652.519344438582;3905.3155775795517;3354.332771615892;3764.0613439384483;4001.944649022357;1787.517542130914;2582.71997868459;910.0260332891997;3811.874673408204;844.5187297202461;
78;5537.344506908383;0.0;0.0;7038.8318519175855;0.0;0.0;4313.7906699319;3867.5766539848078;4950.612456976992;4359.866796582929;3511.7953606920555;4951.954835847906;4165.041403104129;4085.2032964311893;4774.294950804933;3644.0207001676163;4703.479261546747;3968.4475439774283;3399.9094492889662;3820.776707832625;4061.639637879585;1812.898977529108;2615.8728277860237;910.0260332891997;3875.2402337540516;844.5187297202461;
79;5544.13014871888;0.0;0.0;7067.183329696921;0.0;0.0;4371.003563083905;3913.688827489224;5009.333371292245;4420.597073001342;3555.5805172232817;5007.449186517489;4212.525040142853;4148.355359045592;4831.737306388214;3689.853397407747;4747.456700474835;4014.164314786048;3444.387806123007;3866.8589465679306;4119.620445010847;1832.1744412229973;2648.7317172493354;910.0260332891997;3919.0794358513344;844.5187297202461;
80;5551.439161282098;0.0;0.0;7098.820374892352;0.0;0.0;4410.67548143528;3963.250237365212;5066.952447767469;4466.686389322101;3604.3849174760503;5059.074886059725;4259.959871330163;4187.986048389687;4889.40680439314;3741.1496078985383;4793.460897371925;4054.126803354414;3485.170845334719;3916.734901862257;4174.326246868737;1866.6476289747584;2682.091418538052;910.0260332891997;3957.5743863681955;844.5187297202461;
81;5555.46151955769;0.0;0.0;7129.216116992452;0.0;0.0;4454.2033886376375;4011.259204410172;5120.68307043726;4523.473133282686;3651.9890504587547;5109.505681962686;4301.241676253746;4227.686141407169;4933.663486127402;3771.769181112744;4828.275772247851;4101.394416030568;3515.9043526777964;3955.7064239099586;4223.624746684916;1897.3632177943382;2710.5923784557426;910.0260332891997;3995.4576310874663;844.5187297202461;
82;5563.440596561026;0.0;0.0;7157.058196462633;0.0;0.0;4490.0475555555;4051.923115673888;5161.735634684925;4565.976991366805;3694.917008511409;5158.410480931286;4343.043626774915;4266.773893997846;4976.830920833172;3806.023396827329;4861.381618674358;4137.431363729935;3556.529495661649;3996.640297625897;4268.901638105861;1922.2898817186447;2738.763908156411;910.0260332891997;4033.3487045224642;844.5187297202461;
83;5570.6945805431415;0.0;0.0;7185.733754086274;0.0;0.0;4527.819309922032;4088.6280799920855;5202.682952243812;4605.394457888731;3728.2821787645044;5195.769061841716;4378.229346224221;4304.877320351257;5023.4860734507765;3843.151061422653;4890.931632713121;4175.748136824357;3590.210287654538;4023.7449482140323;4318.114685204581;1951.0187520978177;2761.9243314409755;910.0260332891997;4071.513129936075;844.5187297202461;
84;5575.670524578003;0.0;0.0;7212.905150706531;0.0;0.0;4557.816299515766;4124.367433885358;5243.493263221856;4648.0138236709445;3760.3847863976175;5235.3399877324855;4410.090354624023;4339.398850612853;5068.0135808301075;3877.941449639092;4920.961652122153;4206.797318145744;3619.421055172191;4062.347617278668;4356.678891468592;1983.0626652387843;2780.582927384824;910.0260332891997;4104.138484028042;844.5187297202461;
85;5582.845938720503;0.0;0.0;7241.403843119471;0.0;0.0;4592.913548939163;4158.9301394455015;5281.492246875758;4680.936683447086;3787.030432274299;5264.969231273836;4441.408725557806;4371.791409839151;5107.506125376971;3905.800281976921;4950.011804991039;4237.356131132404;3645.7377638326348;4093.759363071167;4384.651466739118;2009.6338116417212;2792.339442281515;910.0260332891997;4135.507165830528;844.5187297202461;
86;5590.364615633945;0.0;0.0;7266.529275867754;0.0;0.0;4621.760790681844;4191.54450589823;5310.090432846905;4710.095825862549;3825.610982366779;5294.964288690504;4470.824929562352;4405.2174215160485;5138.2701997408685;3938.724425120311;4972.284752590518;4258.529490271354;3668.7580808249627;4121.440821178524;4419.362948076509;2032.686051790206;2802.2112132942984;910.0260332891997;4161.854029851804;844.5187297202461;
87;5597.179178837349;0.0;0.0;7301.651290287297;0.0;0.0;4647.288469862076;4219.303362536836;5340.319395731678;4740.529926102926;3865.6675387771656;5326.570599688276;4494.8572175992695;4434.2294669371895;5170.503311810705;3961.3907071423614;4996.353035324457;4279.214185655286;3686.712886385116;4145.636151568372;4450.6292545291135;2060.719326412168;2802.2112132942984;910.0260332891997;4181.53429594352;844.5187297202461;
88;5604.009045751112;0.0;0.0;7321.216945210949;0.0;0.0;4668.222262448032;4238.656018078355;5365.4301300326915;4763.595987608766;3902.9973641035813;5351.590338768102;4521.9441468420655;4460.782525779483;5194.286498876677;3982.1169582585458;5017.612395862045;4300.2325489309;3710.544416411774;4164.219133530738;4477.851015538371;2092.9256030249544;2820.402461177053;910.0260332891997;4200.812737704264;844.5187297202461;
89;5608.826161739887;0.0;0.0;7346.7645543621675;0.0;0.0;4690.578414363217;4261.1308796354215;5388.56269306854;4785.370838148663;3944.3624621180043;5378.690193948582;4541.484666354652;4481.031666626635;5221.028144179307;4000.7070073492805;5032.0543174193845;4316.372379823322;3740.7971181763783;4178.035780645482;4500.56305166768;2127.9182036542643;2838.167006722103;910.0260332891997;4213.308056250932;844.5187297202461;
90;5614.049715724331;0.0;0.0;7366.828608783372;0.0;0.0;4709.102584443656;4289.253312893789;5411.059968301168;4803.165493461147;3991.3573440323985;5399.812099862734;4562.496758120298;4500.056514711547;5247.211740812006;4020.6066672551897;5045.604882509617;4331.618854359513;3764.222852414216;4194.395705914332;4523.8421783276435;2156.5697907337076;2855.496377683377;910.0260332891997;4226.7002593146735;844.5187297202461;
91;5619.135707664613;0.0;0.0;7388.4902867770825;0.0;0.0;4725.545123589455;4309.959476596397;5429.227140498308;4817.307710521934;4029.3141299775193;5421.925767581379;4578.678168865779;4517.386913231848;5272.272075262123;4043.8887637760868;5056.135604064321;4346.549924038892;3792.079254927417;4210.688568583992;4544.566577234251;2187.1944372888224;2873.299244867691;910.0260332891997;4245.325519770365;844.5187297202461;
92;5623.809234527168;0.0;0.0;7410.370053034465;0.0;0.0;4740.399493377252;4331.752958732569;5441.296106667742;4829.833610718007;4065.180356971385;5442.681236064814;4594.822419147647;4530.569391428029;5294.107510366194;4067.1294788651453;5064.43140571927;4359.5076653292745;3819.2816089932094;4223.861048871977;4562.048779792216;2219.2728230193948;2886.500660088469;910.0260332891997;4264.286060495323;844.5187297202461;
93;5629.7019591539165;0.0;0.0;7429.622606887073;0.0;0.0;4750.381102719881;4350.8415193794945;5454.439883734739;4841.599147830153;4101.79512835135;5458.814882066365;4605.574000428761;4540.905559051853;5311.175013239824;4089.7982485317275;5069.945793593525;4373.2347089761215;3850.084786890724;4242.5592498917595;4574.394133689103;2254.036232217144;2906.561196519025;910.0260332891997;4279.865080088888;844.5187297202461;
94;5634.183723927047;0.0;0.0;7447.80794053317;0.0;0.0;4757.211577995634;4381.123927413967;5468.410863868373;4847.846808570651;4152.642704916061;5470.353204748979;4612.073912304291;4549.30774615781;5330.463219582879;4112.934395223937;0.0;4391.256753536758;3883.6505951420486;4263.858828601293;4586.276714411284;2296.386609205061;2927.1336006139663;910.0260332891997;4297.943612655565;844.5187297202461;
95;5642.094157376121;0.0;0.0;7476.643988425988;0.0;0.0;0.0;4407.006437228357;5481.4200381463;0.0;4185.751187061802;5480.568461932096;0.0;0.0;5347.949839221904;4138.75873439308;0.0;4407.392613193284;3916.574568164586;4287.193254237949;4597.188051429325;2332.288169709085;2942.473732410998;910.0260332891997;4316.781798769522;844.5187297202461;
96;5649.729627551743;0.0;0.0;7501.429533521167;0.0;0.0;0.0;4434.809171268647;5489.6799303361195;0.0;4236.215127884745;5489.177195076433;0.0;0.0;5362.73030793749;4164.716022392148;0.0;4424.318968027601;3950.675411521065;4304.171265429282;4607.424231435813;2375.6957658137144;2958.4051093795897;910.0260332891997;4333.7079696600495;844.5187297202461;
